m49,country,commodity,production_kt,emissions_total_kt,ef_total_kgCO2e_per_kg,ef_fer_kgCO2e_per_kg,ef_man_kgCO2e_per_kg,ef_res_kgCO2e_per_kg,ef_rice_kgCO2e_per_kg,ef_peat_kgCO2e_per_kg,ef_urea_kgCO2e_per_kg,ef_burn_kgCO2e_per_kg,ef_soil_kgCO2e_per_kg,ef_ent_kgCO2e_per_kg,ef_mms_kgCO2e_per_kg,ef_prp_kgCO2e_per_kg,feed_emissions_kt,ef_feed_kgCO2e_per_kg,ef_with_feed_kgCO2e_per_kg
68,Bolivia (Plurinational State of),barl,46.8,20.06,0.4282,0.0341,0.1076,0.0314,0.0,0.2457,0.0056,0.0039,0.0,,,,,,
68,Bolivia (Plurinational State of),bcat,360.2,21098.25,58.5736,,,,,,,,,45.4291,0.8024,12.3421,108.56,0.3014,58.8749
68,Bolivia (Plurinational State of),bean,101.7,17.51,0.1722,0.0438,0.0683,0.0305,0.0,0.016,0.0024,0.0111,0.0,,,,,,
68,Bolivia (Plurinational State of),cass,229.7,14.2,0.0618,0.0029,0.0329,0.0081,0.0,0.0149,0.0001,0.003,0.0,,,,,,
68,Bolivia (Plurinational State of),coco,5.5,8.85,1.6029,0.0682,0.1977,0.0,0.0,1.3294,0.0076,0.0,0.0,,,,,,
68,Bolivia (Plurinational State of),coff,22.9,16.4,0.7157,0.0031,0.0609,0.0,0.0,0.6514,0.0003,0.0,0.0,,,,,,
68,Bolivia (Plurinational State of),cott,33.4,15.04,0.4499,0.3297,0.0218,0.0536,0.0,0.0105,0.0317,0.0026,0.0,,,,,,
68,Bolivia (Plurinational State of),dcat,629.7,581.5,0.9235,,,,,,,,,0.7985,0.0178,0.1073,25.6,0.0407,0.9642
68,Bolivia (Plurinational State of),goat,37.3,534.35,14.3415,,,,,,,,,8.4157,0.2936,5.6322,3.83,0.1028,14.4443
68,Bolivia (Plurinational State of),grou,25.6,3.43,0.1339,0.0067,0.07,0.0375,0.0,0.0029,0.0002,0.0166,0.0,,,,,,
68,Bolivia (Plurinational State of),maiz,1127.3,113.15,0.1004,0.0078,0.0518,0.0134,0.0,0.0209,0.0006,0.0059,0.0,,,,,,
68,Bolivia (Plurinational State of),pigs,135.8,429.48,3.1618,,,,,,,,,0.6787,2.4832,0.0,51.36,0.3781,3.5399
68,Bolivia (Plurinational State of),pota,1376.8,113.49,0.0824,0.0396,0.0238,0.0085,0.0,0.0042,0.0061,0.0003,0.0,,,,,,
68,Bolivia (Plurinational State of),poul,714.8,611.76,0.8558,,,,,,,,,0.0,0.3166,0.5393,188.76,0.2641,1.1199
68,Bolivia (Plurinational State of),rice,433.1,125.73,0.2903,0.0106,0.0277,0.0215,0.1751,0.0382,0.0006,0.0166,0.0,,,,,,
68,Bolivia (Plurinational State of),shee,62.5,1677.43,26.833,,,,,,,,,17.1171,0.4921,9.2238,7.99,0.1277,26.9608
68,Bolivia (Plurinational State of),sorg,1772.3,142.94,0.0807,0.018,0.025,0.0132,0.0,0.0173,0.0011,0.006,0.0,,,,,,
68,Bolivia (Plurinational State of),soyb,3220.4,207.1,0.0643,0.0018,0.0236,0.0241,0.0,0.0072,0.0001,0.0075,0.0,,,,,,
68,Bolivia (Plurinational State of),sugc,11471.7,73.15,0.0064,0.0002,0.0009,0.0041,0.0,0.0007,0.0,0.0004,0.0,,,,,,
68,Bolivia (Plurinational State of),whea,292.4,57.07,0.1952,0.0126,0.13,0.0225,0.0,0.0206,0.0008,0.0086,0.0,,,,,,
70,Bosnia and Herzegovina,barl,84.8,11.03,0.1301,0.0738,0.0112,0.0143,0.0,0.0257,0.0032,0.0007,0.0012,,,,,,
70,Bosnia and Herzegovina,bcat,10.2,336.3,32.8561,,,,,,,,,25.5736,4.229,3.0535,11.51,1.1244,33.9805
70,Bosnia and Herzegovina,bean,10.4,2.12,0.2038,0.0993,0.022,0.0142,0.0,0.0634,0.0034,0.0016,0.0,,,,,,
70,Bosnia and Herzegovina,dcat,595.2,668.16,1.1227,,,,,,,,,0.8463,0.2124,0.0639,58.4,0.0981,1.2208
70,Bosnia and Herzegovina,maiz,752.0,94.58,0.1258,0.0785,0.0105,0.01,0.0,0.0222,0.0037,0.0006,0.0004,,,,,,
70,Bosnia and Herzegovina,pigs,12.3,98.95,8.0315,,,,,,,,,1.4603,6.5712,0.0,6.87,0.5578,8.5892
70,Bosnia and Herzegovina,pota,352.7,18.61,0.0528,0.0355,0.0033,0.0028,0.0,0.0097,0.0014,0.0001,0.0,,,,,,
70,Bosnia and Herzegovina,poul,94.1,30.35,0.3227,,,,,,,,,0.0,0.3098,0.0129,56.21,0.5976,0.9204
70,Bosnia and Herzegovina,rape,5.4,1.76,0.328,0.1999,0.0296,0.0241,0.0,0.0514,0.0152,0.0017,0.0061,,,,,,
70,Bosnia and Herzegovina,shee,13.4,241.45,18.0784,,,,,,,,,12.4743,0.5597,5.0444,4.46,0.3338,18.4122
70,Bosnia and Herzegovina,soyb,41.1,3.13,0.076,0.0194,0.017,0.0135,0.0,0.0212,0.0017,0.0008,0.0024,,,,,,
70,Bosnia and Herzegovina,whea,317.1,69.26,0.2184,0.1641,0.0104,0.0109,0.0,0.0239,0.0077,0.0009,0.0006,,,,,,
72,Botswana,bcat,65.6,1242.0,18.9346,,,,,,,,,12.5173,0.4625,5.9548,18.25,0.2782,19.2127
72,Botswana,dcat,30.0,13.76,0.4589,,,,,,,,,0.3159,0.0066,0.1363,0.75,0.0249,0.4838
72,Botswana,goat,12.7,242.5,19.159,,,,,,,,,11.2235,0.4096,7.5259,1.16,0.0919,19.2509
72,Botswana,maiz,16.4,35.06,2.1409,0.4295,0.1355,0.0297,0.0,1.4958,0.0065,0.0301,0.0137,,,,,,
72,Botswana,pota,3.1,0.34,0.1084,0.041,0.005,0.0011,0.0,0.061,0.0,0.0,0.0003,,,,,,
72,Botswana,poul,4.7,3.53,0.7437,,,,,,,,,0.0,0.111,0.6327,1.16,0.2439,0.9876
72,Botswana,sorg,28.3,18.25,0.6455,0.0643,0.0389,0.014,0.0,0.5059,0.0005,0.0211,0.0007,,,,,,
76,Brazil,barl,427.8,168.83,0.3947,0.2775,0.0206,0.0238,0.0,0.0452,0.0273,0.0002,0.0,,,,,,
76,Brazil,bcat,10207.8,429059.2,42.0323,,,,,,,,,32.539,0.5868,8.9065,9141.5,0.8955,42.9278
76,Brazil,bean,3009.3,2851.67,0.9476,0.6644,0.1164,0.0296,0.0,0.0552,0.0791,0.0028,0.0,,,,,,
76,Brazil,cass,18910.3,1409.46,0.0745,0.0283,0.01,0.0059,0.0,0.0268,0.0031,0.0004,0.0,,,,,,
76,Brazil,coco,294.9,486.51,1.6498,0.9652,0.2277,0.0,0.0,0.3076,0.1493,0.0,0.0,,,,,,
76,Brazil,coff,2737.7,4096.18,1.4962,1.2716,0.0855,0.0,0.0,0.0062,0.1329,0.0,0.0,,,,,,
76,Brazil,cott,8476.3,4440.86,0.5239,0.4222,0.0119,0.0299,0.0,0.0143,0.0435,0.0021,0.0,,,,,,
76,Brazil,dcat,36696.2,39060.19,1.0644,,,,,,,,,0.9191,0.0209,0.1244,4957.96,0.1351,1.1995
76,Brazil,goat,66.2,2661.01,40.1907,,,,,,,,,23.5046,0.837,15.8491,21.41,0.3234,40.5141
76,Brazil,grou,801.7,178.81,0.223,0.1356,0.0188,0.0274,0.0,0.026,0.0134,0.0018,0.0,,,,,,
76,Brazil,maiz,114325.4,23873.83,0.2088,0.1469,0.0129,0.01,0.0,0.0233,0.015,0.0007,0.0,,,,,,
76,Brazil,oilp,3228.2,186.91,0.0579,0.0342,0.0085,0.0,0.0,0.0119,0.0034,0.0,0.0,,,,,,
76,Brazil,olvs,1.6,458.28,286.378,,,,,,,,,180.2942,16.3615,89.7223,4.41,2.7556,289.1336
76,Brazil,pigs,5312.1,5701.9,1.0734,,,,,,,,,0.2267,0.8467,0.0,5934.36,1.1171,2.1905
76,Brazil,pota,4179.4,524.72,0.1255,0.1006,0.007,0.0033,0.0,0.0045,0.0101,0.0001,0.0,,,,,,
76,Brazil,poul,17541.0,4470.17,0.2548,,,,,,,,,0.0,0.0936,0.1613,16123.35,0.9192,1.174
76,Brazil,rape,281.5,24.25,0.0861,0.0279,0.0203,0.0051,0.0,0.0291,0.0033,0.0005,0.0,,,,,,
76,Brazil,rcof,957.9,965.18,1.0076,0.8264,0.0568,0.0,0.0,0.04,0.0844,0.0,0.0,,,,,,
76,Brazil,rice,10094.0,6751.8,0.6689,0.1901,0.0115,0.011,0.3697,0.0549,0.0309,0.0009,0.0,,,,,,
76,Brazil,rubb,263.9,111.93,0.4241,0.2555,0.0879,0.0,0.0,0.0549,0.0259,0.0,0.0,,,,,,
76,Brazil,shee,92.1,4048.17,43.9451,,,,,,,,,27.9502,0.8205,15.1743,39.81,0.4322,44.3773
76,Brazil,sorg,4084.3,1682.34,0.4119,0.3363,0.0186,0.0125,0.0,0.0091,0.0339,0.0016,0.0,,,,,,
76,Brazil,soyb,144062.3,19909.24,0.1382,0.0658,0.0158,0.0176,0.0,0.0314,0.0066,0.001,0.0,,,,,,
76,Brazil,sugc,758592.1,19489.77,0.0257,0.017,0.0011,0.0046,0.0,0.0012,0.0017,0.0002,0.0,,,,,,
76,Brazil,whea,7611.3,3898.62,0.5122,0.4035,0.0315,0.0178,0.0,0.0194,0.0397,0.0003,0.0,,,,,,
84,Belize,bcat,4.9,247.28,50.3005,,,,,,,,,38.907,0.7299,10.6636,12.31,2.5033,52.8038
84,Belize,bean,5.3,118.7,22.5645,0.6656,0.0504,0.0378,0.0,21.6641,0.0435,0.1031,0.0,,,,,,
84,Belize,dcat,12.4,27.85,2.2487,,,,,,,,,1.9392,0.0466,0.2629,4.11,0.3322,2.5809
84,Belize,maiz,120.0,132.35,1.1029,0.147,0.0058,0.0096,0.0,0.9124,0.0102,0.0179,0.0,,,,,,
84,Belize,pigs,2.4,3.67,1.5105,,,,,,,,,0.3053,1.2052,0.0,18.14,7.4734,8.9838
84,Belize,pota,1.3,0.25,0.1938,0.1309,0.0051,0.0043,0.0,0.044,0.0081,0.0015,0.0,,,,,,
84,Belize,poul,27.5,5.63,0.2049,,,,,,,,,0.0,0.0731,0.1318,133.91,4.8718,5.0767
84,Belize,rice,16.5,15.29,0.9276,0.0897,0.0043,0.0078,0.0501,0.7451,0.01,0.0207,0.0,,,,,,
84,Belize,sorg,18.0,44.66,2.4778,0.1356,0.0067,0.0094,0.0,2.2841,0.0087,0.0335,0.0,,,,,,
84,Belize,soyb,26.2,102.35,3.9105,0.0338,0.0133,0.0137,0.0,3.8144,0.0021,0.0332,0.0,,,,,,
84,Belize,sugc,1833.8,266.48,0.1453,0.0178,0.0008,0.0046,0.0,0.1179,0.0011,0.003,0.0,,,,,,
90,Solomon Islands,cass,1.0,0.01,0.0049,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,,,,,,
90,Solomon Islands,coco,1.4,0.11,0.0751,0.0045,0.0706,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
90,Solomon Islands,dcat,2.1,6.13,2.9739,,,,,,,,,1.8426,0.6479,0.4833,0.0,0.002,2.9759
90,Solomon Islands,oilp,129.2,0.51,0.0039,0.0002,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
90,Solomon Islands,pigs,1.7,16.08,9.5296,,,,,,,,,0.5891,8.9405,0.0,0.03,0.02,9.5496
96,Brunei Darussalam,oilp,189.5,7.85,0.0414,0.0297,0.007,0.0,0.0,0.0,0.0047,0.0,0.0,,,,,,
96,Brunei Darussalam,poul,43.9,53.04,1.2081,,,,,,,,,0.0,0.4324,0.7757,0.13,0.0029,1.2111
96,Brunei Darussalam,rice,4.3,5.13,1.1815,0.0618,0.0607,0.014,0.8784,0.1485,0.0143,0.0037,0.0002,,,,,,
96,Brunei Darussalam,rubb,2.0,16.76,8.4025,0.4,0.709,0.0,0.0,7.2388,0.0546,0.0,0.0,,,,,,
100,Bulgaria,barl,1103.2,131.21,0.1189,0.0433,0.0024,0.0092,0.0,0.0501,0.012,0.0017,0.0003,,,,,,
100,Bulgaria,bcat,19.6,618.81,31.5013,,,,,,,,,25.8,4.0433,1.6579,56.85,2.8938,34.395
100,Bulgaria,buff,15.3,32.02,2.0932,,,,,,,,,1.7453,0.2025,0.1453,17.62,1.1517,3.2449
100,Bulgaria,cott,6.7,7.86,1.1735,0.5597,0.03,0.0666,0.0,0.1618,0.1249,0.0111,0.2194,,,,,,
100,Bulgaria,dcat,714.2,722.03,1.0109,,,,,,,,,0.8371,0.1342,0.0395,341.38,0.478,1.4888
100,Bulgaria,goat,24.3,62.31,2.565,,,,,,,,,1.4775,0.0595,1.0279,28.74,1.1832,3.7482
100,Bulgaria,maiz,1629.1,523.86,0.3216,0.1024,0.0057,0.0183,0.0,0.1586,0.0278,0.0083,0.0004,,,,,,
100,Bulgaria,pigs,86.3,78.03,0.9044,,,,,,,,,0.2574,0.647,0.0,246.53,2.8574,3.7618
100,Bulgaria,pota,124.7,7.09,0.0569,0.0164,0.003,0.0061,0.0,0.0264,0.0038,0.0005,0.0006,,,,,,
100,Bulgaria,poul,116.4,71.1,0.6108,,,,,,,,,0.0,0.6039,0.0069,230.7,1.9819,2.5927
100,Bulgaria,rape,161.7,118.54,0.7331,0.2162,0.0184,0.0383,0.0,0.3885,0.0597,0.0108,0.0012,,,,,,
100,Bulgaria,rice,70.7,74.05,1.0475,0.055,0.0055,0.0103,0.9384,0.0192,0.0158,0.0027,0.0005,,,,,,
100,Bulgaria,shee,61.7,366.56,5.9449,,,,,,,,,4.3636,0.2414,1.34,91.73,1.4877,7.4326
100,Bulgaria,sorg,11.5,2.77,0.2401,0.0586,0.0083,0.0155,0.0,0.135,0.0154,0.0068,0.0006,,,,,,
100,Bulgaria,whea,6965.1,1008.44,0.1448,0.0484,0.0034,0.0108,0.0,0.065,0.0134,0.0036,0.0002,,,,,,
104,Myanmar,barl,2.3,0.71,0.3111,0.1747,0.0675,0.044,0.0,0.0,0.0189,0.0047,0.0013,,,,,,
104,Myanmar,bcat,111.8,15750.18,140.8622,,,,,,,,,105.4243,17.5867,17.8513,76.9,0.6877,141.55
104,Myanmar,bean,2356.3,577.94,0.2453,0.018,0.1494,0.0329,0.0,0.0374,0.0034,0.0042,0.0,,,,,,
104,Myanmar,buff,356.2,4073.24,11.4362,,,,,,,,,8.6146,1.3836,1.438,79.96,0.2245,11.6607
104,Myanmar,cass,451.8,15.64,0.0346,0.0015,0.0196,0.0104,0.0,0.0024,0.0002,0.0004,0.0,,,,,,
104,Myanmar,coff,7.6,1.46,0.1928,0.054,0.1254,0.0,0.0,0.0084,0.005,0.0,0.0,,,,,,
104,Myanmar,cott,318.6,44.33,0.1391,0.0335,0.0663,0.0275,0.0,0.0024,0.0076,0.0018,0.0,,,,,,
104,Myanmar,dcat,1902.8,3692.14,1.9404,,,,,,,,,1.3046,0.5287,0.1071,146.18,0.0768,2.0172
104,Myanmar,goat,19.2,473.32,24.6723,,,,,,,,,14.4508,0.6786,9.543,3.64,0.19,24.8623
104,Myanmar,grou,1700.2,244.34,0.1437,0.0107,0.0863,0.033,0.0,0.0092,0.0023,0.0022,0.0,,,,,,
104,Myanmar,maiz,2083.8,189.66,0.091,0.0259,0.0443,0.0119,0.0,0.0031,0.004,0.0018,0.0,,,,,,
104,Myanmar,oilp,192.6,2.7,0.014,0.0111,0.0004,0.0,0.0,0.001,0.0016,0.0,0.0,,,,,,
104,Myanmar,pigs,345.2,1367.2,3.9608,,,,,,,,,0.5621,3.3987,0.0,228.49,0.662,4.6228
104,Myanmar,pota,443.9,29.13,0.0656,0.027,0.0278,0.0048,0.0,0.0014,0.0042,0.0003,0.0,,,,,,
104,Myanmar,poul,983.0,345.95,0.3519,,,,,,,,,0.0,0.1209,0.231,462.51,0.4705,0.8224
104,Myanmar,rape,2.2,1.22,0.5475,0.2072,0.2452,0.0564,0.0,0.0,0.0172,0.0183,0.0032,,,,,,
104,Myanmar,rice,27372.8,16176.68,0.591,0.0166,0.0248,0.0114,0.5202,0.0104,0.0058,0.0019,0.0,,,,,,
104,Myanmar,rubb,318.4,66.68,0.2094,0.0058,0.142,0.0,0.0,0.0609,0.0006,0.0,0.0,,,,,,
104,Myanmar,shee,4.7,92.16,19.641,,,,,,,,,12.8893,0.8211,5.9306,1.02,0.2181,19.8591
104,Myanmar,sorg,164.6,58.25,0.3539,0.1472,0.1333,0.0366,0.0,0.0051,0.029,0.0026,0.0,,,,,,
104,Myanmar,soyb,139.1,44.56,0.3204,0.0685,0.1584,0.0349,0.0,0.041,0.0109,0.0067,0.0,,,,,,
104,Myanmar,sugc,12222.2,111.6,0.0091,0.0021,0.0024,0.004,0.0,0.0001,0.0004,0.0001,0.0,,,,,,
104,Myanmar,whea,79.3,21.34,0.2692,0.0878,0.1342,0.0283,0.0,0.0002,0.0136,0.0052,0.0,,,,,,
108,Burundi,bcat,18.2,1244.51,68.2414,,,,,,,,,45.0259,2.0428,21.1727,2.23,0.1224,68.3638
108,Burundi,bean,499.1,844.3,1.6917,0.0133,0.0814,0.0507,0.0,1.5435,0.0016,0.0013,0.0,,,,,,
108,Burundi,cass,2755.2,206.7,0.075,0.001,0.0047,0.0076,0.0,0.0614,0.0001,0.0002,0.0,,,,,,
108,Burundi,coff,8.2,7.67,0.9317,0.0251,0.1465,0.0,0.0,0.7574,0.0028,0.0,0.0,,,,,,
108,Burundi,dcat,43.2,324.98,7.5266,,,,,,,,,5.1474,0.1788,2.2004,1.47,0.0341,7.5607
108,Burundi,goat,63.0,854.82,13.5701,,,,,,,,,7.9477,0.3552,5.2673,2.54,0.0403,13.6105
108,Burundi,grou,13.7,13.03,0.9503,0.0305,0.0457,0.0727,0.0,0.7959,0.0036,0.0019,0.0,,,,,,
108,Burundi,maiz,587.8,134.66,0.2291,0.0316,0.02,0.0106,0.0,0.1627,0.0038,0.0004,0.0,,,,,,
108,Burundi,oilp,77.3,5.22,0.0676,0.0003,0.0044,0.0,0.0,0.0628,0.0,0.0,0.0,,,,,,
108,Burundi,pigs,16.9,248.7,14.7245,,,,,,,,,1.9194,12.8051,0.0,2.18,0.129,14.8535
108,Burundi,pota,426.1,54.42,0.1277,0.0255,0.0066,0.0054,0.0,0.0872,0.003,0.0,0.0,,,,,,
108,Burundi,poul,12.3,25.49,2.0777,,,,,,,,,0.0,0.4368,1.6409,2.66,0.2172,2.2949
108,Burundi,rice,134.8,232.57,1.7248,0.0139,0.0221,0.0169,1.5517,0.1106,0.0043,0.0055,0.0,,,,,,
108,Burundi,shee,2.0,211.51,105.0862,,,,,,,,,66.7774,3.0277,35.2811,0.15,0.0743,105.1605
108,Burundi,sorg,28.9,29.55,1.0241,0.0189,0.0476,0.0337,0.0,0.9204,0.0022,0.0012,0.0,,,,,,
108,Burundi,soyb,3.0,6.76,2.228,0.0746,0.1119,0.0763,0.0,1.9545,0.0069,0.0038,0.0,,,,,,
108,Burundi,sugc,152.0,2.42,0.0159,0.0061,0.0015,0.0063,0.0,0.001,0.0006,0.0004,0.0,,,,,,
108,Burundi,whea,8.3,3.1,0.3719,0.1003,0.0618,0.0309,0.0,0.1652,0.0123,0.0013,0.0,,,,,,
112,Belarus,barl,1091.6,5593.47,5.1242,0.1774,0.0391,0.0161,0.0,4.7915,0.0712,0.0004,0.0285,,,,,,
112,Belarus,bcat,397.0,5319.05,13.3987,,,,,,,,,10.7089,1.9792,0.7106,4421.97,11.1389,24.5376
112,Belarus,bean,253.2,1210.6,4.7804,0.0288,0.0673,0.0133,0.0,4.635,0.0113,0.0006,0.0242,,,,,,
112,Belarus,dcat,8727.0,4749.55,0.5442,,,,,,,,,0.4412,0.0813,0.0217,11755.21,1.347,1.8912
112,Belarus,goat,15.4,13.14,0.8511,,,,,,,,,0.4738,0.0227,0.3546,46.79,3.0301,3.8813
112,Belarus,maiz,1751.8,2800.84,1.5988,0.0359,0.0131,0.0044,0.0,1.5233,0.0144,0.0002,0.0075,,,,,,
112,Belarus,pigs,374.0,440.07,1.1766,,,,,,,,,0.3006,0.876,0.0,5880.7,15.7234,16.9
112,Belarus,pota,3139.9,3150.13,1.0033,0.0186,0.0118,0.0042,0.0,0.9535,0.0074,0.0,0.0077,,,,,,
112,Belarus,poul,773.9,329.0,0.4251,,,,,,,,,0.0,0.4192,0.0059,7666.77,9.9065,10.3316
112,Belarus,rape,1048.1,4960.46,4.7327,0.1277,0.0366,0.0105,0.0,4.4874,0.051,0.0004,0.0191,,,,,,
112,Belarus,soyb,1.7,14.13,8.4081,0.0818,0.0649,0.0223,0.0,8.2107,0.0167,0.0051,0.0065,,,,,,
112,Belarus,whea,2820.3,9770.2,3.4642,0.08,0.0268,0.0098,0.0,3.2984,0.0319,0.0004,0.0169,,,,,,
116,Cambodia,bcat,58.0,4265.02,73.5222,,,,,,,,,55.227,9.1182,9.177,42.92,0.7399,74.2621
116,Cambodia,bean,82.4,30.7,0.3725,0.0189,0.0832,0.0299,0.0,0.2339,0.0016,0.005,0.0,,,,,,
116,Cambodia,buff,6.7,1134.4,169.6411,,,,,,,,,128.1943,20.4386,21.0082,1.83,0.2735,169.9146
116,Cambodia,cass,14325.2,364.32,0.0254,0.0147,0.0011,0.004,0.0,0.0042,0.0014,0.0001,0.0,,,,,,
116,Cambodia,dcat,31.9,329.87,10.3251,,,,,,,,,6.497,3.3069,0.5212,2.15,0.0672,10.3923
116,Cambodia,grou,14.1,5.95,0.4235,0.1403,0.0561,0.092,0.0,0.106,0.0146,0.0146,0.0,,,,,,
116,Cambodia,maiz,1399.2,145.36,0.1039,0.0591,0.0068,0.0083,0.0,0.0227,0.006,0.001,0.0,,,,,,
116,Cambodia,oilp,451.1,75.2,0.1667,0.1106,0.0138,0.0,0.0,0.0315,0.0108,0.0,0.0,,,,,,
116,Cambodia,pigs,101.3,468.04,4.62,,,,,,,,,0.5186,4.1014,0.0,91.89,0.907,5.527
116,Cambodia,poul,53.1,83.12,1.5661,,,,,,,,,0.0,0.4923,1.0738,30.56,0.5758,2.1419
116,Cambodia,rcof,14.9,14.77,0.9887,0.8398,0.0142,0.0,0.0,0.0344,0.1003,0.0,0.0,,,,,,
116,Cambodia,rice,14239.2,12949.49,0.9094,0.0454,0.0147,0.0102,0.7889,0.0372,0.0112,0.0019,0.0,,,,,,
116,Cambodia,rubb,572.5,200.57,0.3503,0.1436,0.02,0.0,0.0,0.1722,0.0146,0.0,0.0,,,,,,
116,Cambodia,soyb,51.0,39.39,0.7725,0.2764,0.0864,0.1108,0.0,0.2574,0.0254,0.0161,0.0,,,,,,
116,Cambodia,sugc,957.5,160.27,0.1674,0.1111,0.0055,0.0149,0.0,0.0243,0.0111,0.0004,0.0,,,,,,
120,Cameroon,bcat,124.8,7115.99,57.0413,,,,,,,,,37.3567,1.4251,18.2596,42.62,0.3416,57.3829
120,Cameroon,bean,382.4,88.44,0.2313,0.0305,0.0715,0.0223,0.0,0.0898,0.0044,0.0116,0.0012,,,,,,
120,Cameroon,cass,6624.1,91.78,0.0139,0.0014,0.0026,0.0048,0.0,0.0034,0.0002,0.0014,0.0001,,,,,,
120,Cameroon,coco,308.1,40.0,0.1298,0.0133,0.0241,0.0,0.0,0.0897,0.0028,0.0,0.0,,,,,,
120,Cameroon,coff,2.9,2.08,0.7115,0.5718,0.0581,0.0,0.0,0.0,0.0817,0.0,0.0,,,,,,
120,Cameroon,cott,464.9,71.57,0.1539,0.0222,0.0122,0.0134,0.0,0.085,0.0103,0.0107,0.0001,,,,,,
120,Cameroon,dcat,203.7,590.4,2.8983,,,,,,,,,1.9667,0.0574,0.8741,8.5,0.0417,2.94
120,Cameroon,goat,84.1,1517.57,18.0428,,,,,,,,,10.4481,0.3965,7.1981,8.78,0.1044,18.1471
120,Cameroon,grou,520.5,79.31,0.1524,0.0051,0.0239,0.0302,0.0,0.0709,0.0009,0.021,0.0003,,,,,,
120,Cameroon,maiz,2143.6,230.95,0.1077,0.0183,0.0207,0.0126,0.0,0.0421,0.0032,0.0107,0.0001,,,,,,
120,Cameroon,oilp,2826.7,26.36,0.0093,0.0001,0.0012,0.0,0.0,0.008,0.0,0.0,0.0,,,,,,
120,Cameroon,pigs,49.0,374.07,7.6374,,,,,,,,,1.1554,6.482,0.0,18.47,0.3771,8.0145
120,Cameroon,pota,370.1,9.89,0.0267,0.0085,0.0067,0.0064,0.0,0.0022,0.0012,0.0014,0.0003,,,,,,
120,Cameroon,poul,195.7,96.17,0.4914,,,,,,,,,0.0,0.0761,0.4152,42.73,0.2183,0.7097
120,Cameroon,rcof,32.5,15.83,0.4865,0.3922,0.0378,0.0,0.0,0.0,0.0564,0.0,0.0,,,,,,
120,Cameroon,rice,334.3,1438.35,4.3021,0.0135,0.0306,0.021,3.9578,0.2558,0.004,0.0189,0.0004,,,,,,
120,Cameroon,rubb,52.8,10.19,0.1928,0.0012,0.0238,0.0,0.0,0.1678,0.0,0.0,0.0,,,,,,
120,Cameroon,shee,33.6,759.5,22.6068,,,,,,,,,14.2375,0.5509,7.8184,4.56,0.1358,22.7426
120,Cameroon,sorg,1141.4,131.4,0.1151,0.0045,0.013,0.012,0.0,0.0735,0.0015,0.0106,0.0001,,,,,,
120,Cameroon,soyb,113.0,3.11,0.0275,0.0027,0.0064,0.0042,0.0,0.0096,0.0003,0.0042,0.0001,,,,,,
120,Cameroon,sugc,814.5,29.47,0.0362,0.0241,0.0016,0.0055,0.0,0.0005,0.0035,0.0009,0.0,,,,,,
124,Canada,barl,8126.8,5915.99,0.728,0.1235,0.0105,0.0172,0.0,0.5285,0.0416,0.0044,0.0023,,,,,,
124,Canada,bcat,1215.9,18747.26,15.4178,,,,,,,,,11.5406,0.8702,3.0071,5301.94,4.3603,19.7782
124,Canada,bean,422.0,287.2,0.6806,0.0261,0.0393,0.018,0.0,0.5783,0.0046,0.0074,0.007,,,,,,
124,Canada,dcat,9868.1,4851.81,0.4917,,,,,,,,,0.3336,0.1475,0.0105,4482.71,0.4543,0.9459
124,Canada,maiz,15245.8,6496.24,0.4261,0.1489,0.0109,0.0086,0.0,0.2366,0.0179,0.0007,0.0024,,,,,,
124,Canada,olvs,2.3,39.54,16.9419,,,,,,,,,10.7347,1.0939,5.1133,12.41,5.318,22.2599
124,Canada,pigs,2217.3,4824.35,2.1757,,,,,,,,,0.2459,1.9298,0.0,10386.58,4.6842,6.86
124,Canada,pota,6308.5,930.92,0.1476,0.0699,0.0012,0.0025,0.0,0.0626,0.0106,0.0001,0.0007,,,,,,
124,Canada,poul,2167.4,369.41,0.1704,,,,,,,,,0.0,0.1669,0.0036,6628.49,3.0582,3.2287
124,Canada,rape,19233.8,14010.39,0.7284,0.1493,0.0088,0.0148,0.0,0.4897,0.0566,0.0083,0.001,,,,,,
124,Canada,shee,4.5,56.7,12.4805,,,,,,,,,10.2278,0.36,1.8927,22.35,4.9208,17.4014
124,Canada,soyb,7497.7,3855.04,0.5142,0.0185,0.0285,0.0163,0.0,0.442,0.0025,0.0018,0.0046,,,,,,
124,Canada,whea,35913.0,14393.0,0.4008,0.0823,0.0076,0.01,0.0,0.2693,0.0269,0.0034,0.0013,,,,,,
132,Cabo Verde,dcat,4.1,13.35,3.2753,,,,,,,,,2.238,0.0608,0.9765,0.0,0.0,3.2753
132,Cabo Verde,goat,5.1,24.68,4.8635,,,,,,,,,2.8396,0.1049,1.919,0.0,0.0,4.8635
132,Cabo Verde,pigs,2.1,10.12,4.8987,,,,,,,,,0.7638,4.1349,0.0,0.0,0.0,4.8987
132,Cabo Verde,poul,2.4,2.49,1.0189,,,,,,,,,0.0,0.1581,0.8608,0.0,0.0,1.0189
140,Central African Republic,bcat,102.5,5654.0,55.185,,,,,,,,,36.4791,1.3176,17.3883,0.33,0.0032,55.1882
